 ---------------------------------------------------------
 --        Results of the Monte Carlo Simulation        --
 ---------------------------------------------------------

 Monte Carlo Processes (total):  10000
      (successfully completed):  9963

 Zeropoint:	0.0006622612060
 Uncertainty:	0.001117268329

 Nr.	Freq. sigma	Ampl. sigma	Pha. sigma
 ---------------------------------------------------------
 F1	fixed		0.001580473399	0.006416365731
 F2	fixed		0.001538555041	0.02603201627
 F3	fixed		0.00157663175	0.02692818135
 F4	fixed		0.001532554837	0.03690877265
 F5	fixed		0.001548340241	0.04174906119



 Results for each process:
 -------------------------

 Proc#	Zeropoint	F1: Amplitude	F1: Phase	F2: Amplitude	F2: Phase	F3: Amplitude	F3: Phase	F4: Amplitude	F4: Phase	F5: Amplitude	F5: Phase	
 3070	0.00314278869743605	0.0380636649380592	0.582179149989008	0.0115544676956011	0.0721142845848579	0.0119828089569304	0.812166058647549	0.00692906741171205	0.492351695164261	0.00592863622941418	0.970954728613794
 3071	-0.000470968890002267	0.0397096864076473	0.578974637253437	0.0112238059637578	0.0784594290803371	0.0120848479290108	0.813440791207882	0.00786057478811148	0.570531119712284	0.00511580757854761	1.03265888566903
 3072	-0.000121162214762364	0.0378016692253687	0.579401394671138	0.00837425217785766	0.0927915681506546	0.00908396292688127	0.848896231227421	0.00489947084598823	0.495749740556183	0.00736122650141822	1.01313339532001
 3073	0.000960131807330036	0.0390626372656341	0.584446531097508	0.00994139714906546	0.0448116165045263	0.00894169942856877	0.822821934731983	0.00466630900374139	0.532799901862987	0.00413574118194427	1.01163724551224
 3074	0.00107642777685578	0.0380621621612853	0.578265921519611	0.00827037534191687	0.113188167507271	0.0100340077252064	0.827645101122733	0.00551428617820986	0.481360598297940	0.00611902837442794	1.06953078762618
 3075	0.00186863777286183	0.0362488366669562	0.591872310813210	0.00862958507809593	0.0557491727584594	0.00853094901383739	0.841974677947110	0.00726886153895856	0.550509133809095	0.00646141859356892	0.969954323484136
 3076	0.000277127829075427	0.0397488645710699	0.586637610786777	0.0103451973256730	0.104174184586344	0.0103742351529511	0.853941681935657	0.00653155552300525	0.526759514771414	0.00652761913213223	0.998287671941292
 3077	0.000666462053439275	0.0387703065543720	0.593409139061150	0.0101414767472884	0.0757529448772245	0.00948948785922497	0.870390819094405	0.00620323908758335	0.566650690448368	0.00810572136937343	1.04376792893671
 3078	-0.000390486355285218	0.0383669305632425	0.577255391363924	0.00979911393221309	0.0788056154014569	0.00743939817102641	0.844026000473828	0.00918653973433492	0.576356937427768	0.00597120366486979	1.05450638546961
 3079	0.00215639250557151	0.0404578655766977	0.575519156886081	0.0103152539409932	0.0554245646732214	0.0124278992357665	0.850482676362211	0.00646414888917797	0.583647787077977	0.00406162921871294	1.01838822839130
 3080	0.000925539213880684	0.0384775542003204	0.586594680306181	0.00679182428177734	0.102601690837640	0.0103186722051565	0.761837531946997	0.00715476716647964	0.548237801743101	0.00633581462217749	1.06249107600199
 3081	0.000983639891840000	0.0406133371219592	0.580859075357781	0.00944076658018257	0.0956958367530536	0.00749457064419643	0.901000371527648	0.0106750245586501	0.532671161736003	0.00446908534073799	1.07615176298905
 3082	0.000203772055504013	0.0386890190093189	0.577858919394771	0.00934116400061025	0.0912184352238881	0.00970284777336451	0.835014026516794	0.0101793125803780	0.561079929568268	0.00841899808151285	1.00607452232016
 3083	0.00127486616790259	0.0402366867876706	0.577046519634007	0.00968957884842746	0.0815900606828488	0.00786479603081857	0.809045734825794	0.00799398815596471	0.595832906687206	0.00548464425248855	1.05409546941403
 3084	0.00189568453295312	0.0382016900780482	0.582530883847723	0.00970200688774034	0.0919264599358858	0.00727586938408286	0.836215094753861	0.00665711995585484	0.531966569956848	0.00538046961607726	0.981631512170616
 3085	0.000575972730505470	0.0362815999370794	0.563268652831486	0.00986535947257732	0.0560565430012239	0.00903707745531907	0.809312834743747	0.00785281764928090	0.570544261075809	0.00625361121983958	1.05015877003907
 3086	-0.000268834784696585	0.0390158101087543	0.587674593471213	0.00933665619086146	0.121805144944691	0.0103862164202396	0.786973863913494	0.00902684561798183	0.566440910721557	0.00504004542041674	0.973318066446521
 3087	0.000713037060866409	0.0370490641324021	0.571709152202334	0.00731274679958901	0.0729116563537058	0.00829335693884709	0.855258211049806	0.00643223868030025	0.549428182220998	0.00389286773096835	0.992887534303073
 3088	0.000632656246201485	0.0384133459843824	0.582737783719905	0.00743595486617238	0.0428648187267080	0.0106909101952362	0.856634367243475	0.00573127510203038	0.574856732587367	0.00824738214305659	1.01803311217764
 3089	0.00170514791861309	0.0389242287661329	0.557412929051379	0.00930787074477203	0.0674921194535942	0.00914474826965446	0.821017373949075	0.00935164475123951	0.614769757516880	0.00770365174080919	1.03634875437534
 3090	0.000381161238852319	0.0405258350718533	0.585653419358284	0.00972772528627039	0.0751066763712767	0.0116911592281845	0.790884165069267	0.00595377067923738	0.539310705650549	0.00898039784880526	1.02684722778240
 3091	-0.000250380677070214	0.0388489475778728	0.583043462142057	0.00976389195401837	0.0931250396207173	0.00934188645672607	0.772848711565670	0.00772632167386271	0.555561530031321	0.00810626755333651	1.07896732355990
 3092	0.00268089563445953	0.0355022699199606	0.586417976896893	0.0114516689922444	0.0619225171246554	0.00841663187083524	0.802268912314830	0.00686190071590615	0.588673637705526	0.00514376488562404	1.08738808541843
 3093	0.000491197383556344	0.0399053082825996	0.576827008511144	0.0103639875736938	0.0770278816473684	0.0115334338961732	0.821152587281128	0.00827352316663395	0.563826067373312	0.00427214679155598	1.11660095040965
 3094	9.18968299799267e-05	0.0372313029284955	0.563480977568592	0.0117648197469313	0.104328735901252	0.00991765210975887	0.817732064073120	0.00634451129180662	0.606263830877494	0.00544731921136956	1.04600610929567
 3095	0.000599608332593278	0.0377164778483414	0.576452266152405	0.0120121251704160	0.0564423723765053	0.0148398103957441	0.838920534447964	0.00585839402051161	0.557738313830974	0.00832474836353096	1.04390593108894
 3096	-0.000740256324843478	0.0395884528594083	0.575543427864225	0.00897190486161711	0.0805926620547766	0.00990952605208944	0.784158736283804	0.00490954159771537	0.612625049894166	0.00578683307173850	0.999052120406539
 3097	-0.00133706941799337	0.0382944988753007	0.583771948191864	0.0108946202939867	0.113873771729796	0.00871615660029809	0.842452734990236	0.00760367775122022	0.544609553496740	0.00699541945629465	1.10308595818754
 3098	0.000625292081229889	0.0399834020017399	0.585746767608258	0.0115086307061785	0.102249491260810	0.0115713179156200	0.839995719393236	0.00848171236295956	0.576643739161347	0.00859104011325887	1.04845659209389
 3099	0.000460347733080754	0.0373401961149598	0.572803046370790	0.00913612919682499	0.0806364907506403	0.00947732582350556	0.858054107601677	0.00866272163030681	0.575415815200077	0.00540982169672768	1.07520630355984
 3100	0.000759863414798810	0.0391393380885307	0.576332018515297	0.00782050464454854	0.0749662518397980	0.00816648876426444	0.843942737575110	0.00603601485065701	0.640153336242895	0.00673270773591300	1.03296098781211
 3101	-0.000127106205086894	0.0353860558309195	0.581914265682128	0.0138095947906968	0.0618433388035433	0.0114626855461712	0.806903199990657	0.00575096868069876	0.649765974548421	0.00545018782635795	1.04371724146999
 3102	0.000607261867454706	0.0384284037648705	0.580613943554324	0.0132767424330052	0.0688202262015083	0.0117038453969813	0.827290684911256	0.00709568894534143	0.553778066650337	0.00577206868624304	1.04045393109374
 3103	0.00156181950240266	0.0372377217463745	0.585001432082218	0.00913739895703466	0.0845295367884200	0.00733505206945598	0.825092737164323	0.00990724317278679	0.557057609229072	0.00637929836810234	1.03570866702011
 3104	-0.000182028833409762	0.0382556144947956	0.575203100934971	0.00781538996846643	0.100664316321065	0.0106623867619459	0.790185041442485	0.00945468794361571	0.563796081961149	0.00356728450113100	1.03879061506283
 3105	0.00275384439775256	0.0438168560547509	0.583933222241228	0.00927423063600511	0.0442130380264558	0.00738803530579667	0.837978135684822	0.00770774557317369	0.562472773009005	0.00586583341498206	1.02407833153231
 3106	0.00357760779498467	0.0407935261106750	0.586238753317448	0.0112864809049502	0.0384976980585177	0.0100144445548942	0.800087083064943	0.00822226678279542	0.572239176629799	0.00723294805986993	1.04892277421228
 3107	-0.000584992622293571	0.0411233074131572	0.586688906227753	0.0141283370026843	0.0618981001269858	0.00960287746834828	0.874882223832403	0.00680954384804599	0.539089745183024	0.00299768119903182	1.03143459611848
 3108	0.00175318910628581	0.0386022400017780	0.585388895137948	0.0102402732947556	0.0619521408969481	0.00974557606364086	0.805360522002387	0.00704550315222155	0.544649839240261	0.00701650368130181	1.03794215004737
 3109	-0.000443806505521998	0.0382260531828830	0.576327650160629	0.0106291335652766	0.0925086831684887	0.00898381840328468	0.785487997286810	0.00622189287900604	0.572433487092073	0.00431237448577104	1.07297696699799
 3110	-0.000166182466777875	0.0374620133258328	0.585740118887571	0.0100701600173454	0.102254088830476	0.0102569189438526	0.783661810755971	0.00743804853938166	0.646403217745418	0.00573231998299018	1.09280903378929
 3111	0.00168292410118478	0.0365004040821369	0.585075359817914	0.00926463971608592	0.110634490418251	0.00948143980027209	0.829939815692660	0.00908037875710952	0.523273023641429	0.00854710948385842	1.05155523741919
 3112	-0.00172200983742811	0.0345733794686191	0.562005875044131	0.00904831882686838	0.0644491377718714	0.0112105342367253	0.806678182651248	0.00553505460342626	0.609085792254363	0.00857997124526073	1.07403929663805
 3113	0.00110212960957960	0.0379465136133500	0.576971861745493	0.0108560441492927	0.0686839194923281	0.00760603082401884	0.850787866136300	0.00891460168838276	0.556666923715168	0.00926549472770252	1.04778747852825
 3114	0.000831549553236500	0.0423284301222918	0.581618213145108	0.00946306270888616	0.0711572476149445	0.0107468795265403	0.827320242313167	0.00912319658225356	0.535031169712158	0.00674078292043928	1.09789713100438
 3115	0.00174247201361019	0.0369475908501381	0.577166039688768	0.00937313283124763	0.0449829927231413	0.00988928580196835	0.808180709907782	0.0102832098241093	0.611069359442799	0.00664477634572880	1.03263894608766
 3116	0.000296292579208279	0.0410850332697854	0.585860828196696	0.0118964562611977	0.0637083190304470	0.0131810364787624	0.837005076565924	0.00968788211706549	0.538925143044115	0.0105552778025785	0.999814507032050
 3117	0.000658316509754999	0.0393132263628518	0.573985761184402	0.00787834886243539	0.0389174177435447	0.0118405441763785	0.794838021996317	0.00745048194067863	0.580989745784639	0.00464735552516159	1.04713466239959
 3118	-0.000285051365942661	0.0384150085211575	0.578167558685116	0.00718305989015426	0.132829451241130	0.0103204382128248	0.810996060184540	0.00792957110672004	0.582183880893024	0.00749606276619696	1.11325470584889
 3119	0.00148496020243744	0.0391444257561989	0.582022869524742	0.00939440145915807	0.0828821771146337	0.00843243892783619	0.804320922093617	0.00725003151157366	0.604665106265098	0.00869972916404365	1.05735531949492
 3120	0.00157377810609700	0.0377945903037789	0.581248170155873	0.00973491448249644	0.106393523398592	0.00796470682200589	0.824631226622121	0.00685312862836204	0.577953715731852	0.00810386080513471	1.04463495763306
 3121	0.00148427930301824	0.0373635919489085	0.572442682903679	0.00873086788805253	0.0909208942886013	0.00907685538836009	0.764098331383180	0.00821921706270148	0.523350049799538	0.00678093490073994	1.04656256758891
 3122	0.000449758234448360	0.0371029185290410	0.573605312538951	0.00980760309388583	0.0996560010477889	0.0120396791271313	0.762259174621473	0.00985766826849896	0.572262718461749	0.00689980266583874	1.04390965724657
 3123	0.00182520294896154	0.0393296344554384	0.575704027246886	0.00645994737692650	0.0900429833586860	0.0122306669517618	0.828618625894695	0.00633988875772858	0.562285351322705	0.00660038763853106	1.05924220471654
 3124	-0.000602915824726870	0.0368899002327959	0.578154815287965	0.0101200614101516	0.0807037921478559	0.00920981500306582	0.797882309318425	0.00560019088018683	0.538637340612198	0.00696988177541530	1.09943519558697
 3125	0.00164961297456784	0.0422620870994089	0.588200763433984	0.0119430630237448	0.0388899080359852	0.00458908555519244	0.796054069928259	0.00909022557781153	0.590471453362283	0.00561541508677388	1.03770288299798
 3126	0.000414619510682717	0.0382078435934519	0.577134790118332	0.00848709843872442	0.131517585150150	0.00947287485778401	0.803424861400185	0.00776921662561072	0.544203487917894	0.00350543623208280	1.10760587369690
 3127	0.000893886968367121	0.0374930021694086	0.580983790707597	0.0112775114656313	0.117223493449404	0.00797235367808834	0.851617141102054	0.00729229053481522	0.620718182485907	0.00503698164424106	0.982977279209797
 3128	0.00191612951012711	0.0383669478684370	0.571018115493168	0.00698632065039311	0.121291720332666	0.0107209168801768	0.838232748215216	0.00845708780012400	0.589856348094027	0.00649857412114622	1.07605365691637
 3129	0.000394426865659246	0.0400601078277814	0.582328869561703	0.0104403484123500	0.0936557430446334	0.00834801015853924	0.784557394722692	0.00864842080980741	0.590087432327940	0.00513900361733775	0.980337756128989
 3130	0.000691528248271644	0.0391119389621645	0.591293654094529	0.0100355035000536	0.0594670100317698	0.00826069577805735	0.824021501837452	0.00685447883888780	0.578068105226248	0.00544003669871959	1.05190139069498
 3131	0.00102304323452122	0.0383519598371497	0.582736091892969	0.00863761837538319	0.0685634357728144	0.0107991415231244	0.790900472540825	0.00741872737491715	0.590792046492125	0.00760974084043922	1.02107811382571
 3132	0.00106293928020744	0.0357952524576633	0.580411869717197	0.00902943157583230	0.0472808604881449	0.00934787791304202	0.821921289630076	0.00831645265549185	0.576659263428306	0.00533320323898047	0.971637787783251
 3133	0.00156487794501865	0.0368364437840133	0.579381382695162	0.00940719787772558	0.0861884396313335	0.0103141126549860	0.822096999508516	0.00552339928808427	0.618237582341391	0.00725954193148644	1.05751586549587
 3134	0.000823359219528934	0.0392429053974863	0.581053766141738	0.0103445984665862	0.107720272334171	0.00773423634636883	0.839094357285341	0.00308691368581969	0.520780261693686	0.00621546948246165	1.07108921085529
 3135	0.00149770735169122	0.0390655252513594	0.583480614346686	0.00763764831897999	0.0950688425815620	0.0122812859949052	0.828476693330183	0.00485073189650260	0.528736760958735	0.00354987158643640	1.00766035398525
 3136	-0.000790670306927355	0.0379742435350041	0.574702370131881	0.00639463512757847	0.0373454499108936	0.00892468897772406	0.867296976900084	0.00628798402496827	0.582441633872436	0.00517308700983355	1.04769034916369
 3137	0.000889376014317859	0.0380127961173898	0.580493650838172	0.00979998493835967	0.0955475940727419	0.00869459178826651	0.832391975345305	0.00705734161246113	0.573452009174912	0.00575439837314544	1.00734002485622
 3138	0.00195210981918430	0.0397724832925350	0.582033979393142	0.00903919711817694	0.0988790684067882	0.00898217987371496	0.788704123914969	0.00589507594312144	0.517504703714281	0.00712135231857545	1.01722755688529
 3139	0.000290575098433481	0.0371188498388018	0.576629073236415	0.0130738713561426	0.124948711775529	0.0112555789145835	0.817782212299828	0.00411200850805917	0.580864153309872	0.00476298393253576	0.973515732355622
 3140	0.00203968188270196	0.0395048726291828	0.569143513492721	0.0109990091767065	0.0894410012312434	0.0121137123834094	0.819970824050744	0.00810906017846465	0.562856319576901	0.00471646237483309	1.05841737166903
 3141	0.00217201193278714	0.0399106325739313	0.578281776336568	0.00944777272075787	0.0624304705810839	0.0101602575753635	0.817896676820331	0.00923831643791549	0.599562726769255	0.00798335639644169	0.978830801207559
 3142	0.00138680477555098	0.0364958711190991	0.580048186532632	0.0100529137658487	0.0641032172226579	0.00939768812896343	0.790945035240003	0.00637693298961978	0.583953373831647	0.00742330401832149	1.02840175928930
 3143	0.000479388233961294	0.0417402287906437	0.590569289592096	0.0128338775155662	0.0464904023775068	0.00868513257871546	0.879023706991735	0.00916096215992496	0.498638991828011	0.00567805849943881	1.00045736777787
 3144	-0.000242439781557636	0.0369435708133739	0.577212729169091	0.00931801878145304	0.0707847118090514	0.0107182423620594	0.825215074857921	0.00797484490976067	0.604220406662853	0.00641719154175752	1.03387743938844
 3145	-0.000151208094778122	0.0357210932956768	0.573367203769865	0.00413057439163492	0.155220036277971	0.0122722157606099	0.812607561386319	0.00474026919875196	0.571899685639737	0.00429391907780706	1.02390133156990
 3146	0.00113929062336560	0.0395083000559615	0.573464419421655	0.00802359559141416	0.101926895192183	0.00723703766387463	0.794271845310825	0.00673283537081834	0.507434026044838	0.00552740170258250	0.963807595024397
 3147	0.00105525543973981	0.0374264027943383	0.570745168034151	0.0109645584901733	0.0731119235185362	0.0126394659042165	0.803287353392533	0.00525992681604251	0.529758502257329	0.00909641319034546	1.06200464667298
 3148	-0.00120454061196139	0.0395550647524500	0.567616295977366	0.0101520854094936	0.0561291219768592	0.00938002008734464	0.784466278002542	0.00743202037256160	0.559236144060779	0.00712194264482670	1.02288338030383
 3149	0.00377913764009121	0.0368226850263469	0.573608017332834	0.0102437120949202	0.0606673940253100	0.0112677911564736	0.824367551716535	0.00894299511908668	0.588158950431963	0.00650841281051363	1.01958559122366
 3150	0.00318227965016632	0.0362982837745089	0.575028485835105	0.00988466645433432	0.0780611613586464	0.00936992808474670	0.827006739178897	0.00670544699889865	0.603421296532753	0.00685900937474813	1.09613012530331
 3151	0.00139889888100175	0.0383102296734293	0.576908483099232	0.0110250226107199	0.0851298950835226	0.00820561322946247	0.830646139393153	0.00974031013995117	0.602595632964525	0.00695717895108457	1.01896675914541
 3152	-0.00114951409389259	0.0405743528870034	0.587785152974249	0.00504229276944080	0.104492452221772	0.00803987591342886	0.800297485961360	0.00891276410734044	0.570691346489716	0.00698290184602260	1.03976095224519
 3153	0.00149042422598728	0.0380399041908904	0.563896939526794	0.00785139638911193	0.0911632748041475	0.0106256134935603	0.743673853087998	0.00846195273234132	0.594713508749222	0.00392379510920562	1.10902336305841
 3154	0.00197537019418452	0.0361353011491692	0.579518688646987	0.0121757025723530	0.109114083372855	0.0112897520653618	0.777819971447430	0.00453562789597803	0.568375239868230	0.00684589962792449	1.03179698924705
 3155	0.000700340993289544	0.0376863522355276	0.570181624833723	0.00911749378886889	0.0660551651468926	0.00947818082973815	0.818907955665520	0.0110033718883480	0.583045449004519	0.00818270785389919	1.07651758577332
 3156	0.000962666447694076	0.0375706606190877	0.587376699080705	0.0131286177126061	0.0752883920978786	0.0106030290497169	0.813173330693193	0.00850528028650280	0.485391157819132	0.00592540946269856	0.987287145692553
 3157	0.00163439593716843	0.0401398617825349	0.559565100957056	0.00845673224525085	0.0678576772655277	0.00928715278573140	0.814549861568143	0.00776642846960583	0.462949465561475	0.00792004776189833	1.05449930668775
 3158	0.000897479872149418	0.0384494446296200	0.584928657531254	0.0116532954883925	0.0653989490436970	0.0116207520042569	0.846153158603766	0.00949279414104271	0.567015376893180	0.00610365885828020	1.01663147799822
 3159	0.00293645571804186	0.0389747734805482	0.593596228477914	0.0105018159284336	0.0503038386993464	0.0116215884193692	0.804914985569140	0.00819816362582337	0.531544262905244	0.00832791600301248	1.08248556643951
 3160	0.000186323930874572	0.0373232029510051	0.570532202002848	0.0109640511919224	0.109569537081613	0.0100645753145953	0.809860106781362	0.00894944980464626	0.594035028945105	0.00454543984334229	1.05214150961857
 3161	0.00238517184421279	0.0386989999726131	0.597686452509470	0.0111865660734000	0.0422707773073552	0.00893540732093646	0.813778047346802	0.00576754681661428	0.521445583091316	0.00599146130752485	1.08256531622848
 3162	0.000279252384573606	0.0384956842094681	0.578109086528248	0.00911080557562767	0.0855815680959493	0.00790872706665851	0.817821423348077	0.00889842328131349	0.554126069652859	0.00763763950811708	1.07829648182704
 3163	0.00224510119591626	0.0385138953467242	0.572618974853044	0.00873869921324471	0.0696196519149286	0.00900835327109021	0.833497125698429	0.00565042575812380	0.618687373614076	0.00863826506562759	1.09439033951825
 3164	-0.000942039056757439	0.0360359931827785	0.583262829345091	0.0112846666431758	0.0921903689552122	0.0106203785633715	0.826456798159436	0.00459097127259580	0.603108139602334	0.00641073888233280	1.12614202886777
 3165	0.00283183484150547	0.0374855521800258	0.575712218304933	0.0115980928776016	0.0247451855323750	0.00885371516450311	0.862541340703499	0.00830302050743604	0.578098375949775	0.00906476595634126	1.00288480314961
 3166	-0.000512798625515062	0.0375969592771615	0.577732383650353	0.0108534754289758	0.103954459777259	0.00892647920039400	0.793119346999694	0.00523449566693594	0.571387149084934	0.00583566759210926	1.06991903697853
 3167	0.000133407880123887	0.0381469585568490	0.589787961206009	0.00806447025304947	0.0857360959710858	0.00938457770508583	0.830481820021730	0.00785263910457451	0.582873081021169	0.00483927143245954	1.04038761915091
 3168	0.000122374616253847	0.0382070096305471	0.583372243799954	0.00853046697111640	0.0615457580287910	0.00815726681984939	0.773052693539693	0.00595346887626411	0.509191268564715	0.00870792385083809	1.07730017750546
 3169	-0.000195945616136125	0.0388797586798732	0.581863213461488	0.0116134530717033	0.0423492096756470	0.00499478725616722	0.744838543123667	0.00562732527003375	0.518633393815926	0.00921458464295753	1.01197115452386
 3170	0.000887963200733700	0.0356636688991956	0.576449954604992	0.0102204963317889	0.112332994243667	0.00870110005020118	0.795214732061891	0.00796490282585204	0.628183897102278	0.00523764241196105	1.09732860281358
 3171	0.000579081800976591	0.0396758379832738	0.586261061360201	0.00955829965912107	0.00456622564547349	0.00992989665883206	0.856637630554367	0.00762898932303180	0.515150539075309	0.00619037858853316	1.06194537332478
 3172	0.00147646554112703	0.0422015478692060	0.577569474817350	0.00868968666106666	0.0622917090165669	0.0117973883877848	0.825971828717474	0.00677242005592079	0.515210794705306	0.00579518156784860	1.07575110976753
 3173	-0.000461821481596091	0.0385002576457373	0.583379955623627	0.0121074894823259	0.0512200391412339	0.00991112156006429	0.811521684150771	0.00825066966041801	0.537563014934881	0.00479426198314426	1.03642638711851
 3174	0.00243780708221199	0.0407055279641267	0.586593157224602	0.0105749475370346	0.0623876831778838	0.0101296960159075	0.814637465993989	0.00605489143175035	0.556514131530972	0.00352677678377339	1.04250718810577
 3175	0.000968096112054084	0.0385903202672216	0.586275889238382	0.0123510441954248	0.0175235080596079	0.00836797484924881	0.830293957438783	0.00936600185182546	0.566047803560226	0.00756793352192488	1.01749167368822
 3176	-0.000906165889510880	0.0385644020536360	0.582103914303544	0.00794518577467459	0.108382360575813	0.00843832221706699	0.810050343107478	0.00902892051823147	0.510181941403303	0.00477250921828561	1.08217447174216
 3177	0.00146413540025426	0.0392895150108081	0.575050766827104	0.00882072036411756	0.0462073537536729	0.00922092824153020	0.769593383208036	0.00535802571820561	0.665440022280790	0.00565958809548892	0.985377942960169
 3178	0.000249313880750289	0.0401418525175378	0.571879459449071	0.00995018004926577	0.0465781010027873	0.0132814202180295	0.830241150259513	0.00681517479743266	0.560358354423887	0.00625085356664718	1.10098062492081
 3179	0.00226421737410144	0.0373749708018466	0.575191645506980	0.0111882920088384	0.0545486672541831	0.0110062630169592	0.838537353939878	0.00567662283040498	0.554925986668335	0.00572639707507356	1.02117225174016
 3180	0.000230540488641815	0.0359034518107047	0.584884446435286	0.00907025640097385	0.0700686585636501	0.0103302983259606	0.839405663659787	0.00576351069950792	0.540925018721054	0.00342056553707618	1.10519296712523
 3181	0.000671178034662655	0.0391080678097743	0.572254631437583	0.0104666293223379	0.0707526814146804	0.0100869994012108	0.822175397185606	0.00919362753839004	0.563308171152756	0.00374541156090911	1.06933962413483
 3182	0.000534639816507627	0.0366070537264477	0.577323040080150	0.0104435063759047	0.0620706136011653	0.00883996588083487	0.822881955577554	0.00715508069209454	0.589325375653656	0.00702828481041362	1.07642600958940
 3183	-0.000572390582640302	0.0376280192447360	0.577582257593350	0.00836843685551500	0.0746752871213208	0.0118154458346040	0.822651913052834	0.00966676693106210	0.641247293930930	0.00668985730473966	0.950201830322123
 3184	-0.000726353298258404	0.0405882238232472	0.578036821486882	0.0135681700371171	0.0693388627745963	0.00932363041830446	0.797529035366350	0.00990442491044390	0.548591538371357	0.00487626085005475	1.00481001664826
 3185	0.000988356539776611	0.0384262989847178	0.582447500898950	0.00959244624126563	0.0844956117573195	0.00823236900378040	0.770066537264276	0.00587337292545487	0.615094022426029	0.00568186903962640	1.05380066787928
 3186	0.00177894264732042	0.0355663904645970	0.571941950990826	0.0121590326298046	0.0444992554711097	0.00912288703691795	0.781076828393246	0.00579509381043600	0.628687049280513	0.00487193885765373	1.05686413569503
 3187	-0.000213122765998253	0.0399921048551345	0.578367123414543	0.0130334898190314	0.0456852567112600	0.00874116814427307	0.849967846727584	0.00774361568230342	0.597795032144733	0.00979533415072240	1.04447819105464
 3188	-0.000742964339018368	0.0411212474300318	0.574392210647285	0.0100506581259164	0.0781020635635652	0.00731812510222110	0.810840431636804	0.00468539636273751	0.570327231434243	0.00661937472010713	1.10738177579175
 3189	0.00152155372856194	0.0386867162347178	0.581917696792641	0.00995235479033199	0.0856437239304078	0.0103936877410552	0.857761320183596	0.00967511706197294	0.565313660972933	0.00519591243317950	1.06389845373850
 3190	0.00232347083285411	0.0409272615251601	0.575928867744738	0.0105831707880504	0.102465869380494	0.00966018665967335	0.832647157424790	0.00702954866608329	0.574830176035649	0.00535963124995089	1.01764752066894
 3191	0.000415303431458761	0.0391735875184116	0.569038632616734	0.0111225929509975	0.0879369211870786	0.0106512432188561	0.828944867787289	0.00857769457506447	0.624827739006741	0.00664371916098597	1.07837987308642
 3192	0.000641962875792606	0.0380191085966322	0.584067355695854	0.0120358184232827	0.0549198285646821	0.00933072099508949	0.808494466816279	0.00390995536735120	0.619634041185737	0.00554462543410107	1.00850819901834
 3193	0.000624309879080890	0.0371178070280167	0.570464958424449	0.0104585345866977	0.101928786549405	0.00806713420333793	0.757183417162244	0.00939648373806901	0.554584978098093	0.00774639271983545	1.05078491008834
 3194	0.000711021713209484	0.0389874566638828	0.574270217044107	0.00767521164780420	0.0978819432066471	0.00790222164831100	0.794142562575249	0.00560068072175076	0.597634370506285	0.00655716192766907	1.03102306636636
 3195	0.000533322440101136	0.0396366183844210	0.575092865857755	0.00822889782298737	0.0727320901026336	0.00710087584084902	0.806390860834574	0.00714009397438780	0.535093970799341	0.00638208403298795	1.05298527490385
 3196	0.00134337488598530	0.0380820135039652	0.578507132307081	0.0116754337737997	0.0605903821449805	0.00877128596124779	0.817828157710518	0.00564068716374238	0.594046230163661	0.00679758368128083	1.07914382826042
 3197	0.00124890617611377	0.0398026907534904	0.590303128935293	0.00932836029797763	0.00252560980574490	0.00978923225557358	0.824839708777108	0.00628562769779693	0.532324395586248	0.00708278220442052	1.06939119443008
 3198	-0.00159006689362124	0.0393486199871059	0.576480311543461	0.0101424648587054	0.0831187645826852	0.00997929331791045	0.880476308804179	0.00716163282068620	0.614045022636565	0.00707851413800442	1.02969312358167
 3199	0.00203630893371502	0.0380663265763098	0.573165368267468	0.00979026908612355	0.128481252367874	0.00727592302609901	0.816601339941417	0.00623559489182368	0.583452925705816	0.00742319900437937	1.02550763831475
 3200	0.00120691317873435	0.0380915821116362	0.580997668327213	0.0116270513061812	0.0593895619785179	0.00957464806101625	0.800671368962652	0.00599278429720684	0.576294898155934	0.00524974390281232	1.06393588378847
 3201	7.41828285211703e-05	0.0377007703829042	0.579684083570950	0.0114530009628224	0.0580155108043527	0.00812819996730627	0.834061948181659	0.00785209943233300	0.625218216493681	0.00593352743949585	0.981517313142969
 3202	0.000635951842314806	0.0405777652542511	0.588496912823677	0.00849610939798212	0.0835653592018448	0.0109197956848640	0.832318298526352	0.00682769533427175	0.516085171684367	0.00705879649473549	1.00901254558210
 3203	0.00242303306021972	0.0367564206096046	0.572979492417370	0.00899309315008431	0.0850385306616444	0.00997027089602222	0.831489983841527	0.00670685693761971	0.554410126349985	0.00608083375778564	1.10547312155965
 3204	0.00150708524781324	0.0402573637591486	0.581342621380567	0.0102758785868046	0.0806956098202609	0.00607825337349973	0.774960061039016	0.00723742325407304	0.565175623513964	0.00613198541955170	1.01193688134495
 3205	0.00107647446468709	0.0365091983416904	0.588925563191389	0.00933637881018374	0.0840794618988845	0.00468825777308696	0.809627447034464	0.00528122664116583	0.584574829112599	0.00742864951952014	1.01407659414191
 3206	0.000673883786762446	0.0373323224112797	0.577813484753842	0.0110531098538093	0.0899373906014129	0.00932036475216137	0.789874465702360	0.00867834470442339	0.544857666912926	0.00605587302428126	0.996280845642241
